"metric_timestamp","metric_name","_value"
"1589991552","buttercup.website.impressions","21917"
"1589990965","buttercup.website.impressions","6226"
"1589990941","buttercup.website.impressions","50637"
"1589991822","buttercup.website.impressions","20296"
"1589991589","buttercup.website.impressions","41547"
"1589991546","buttercup.website.impressions","40486"
"1589991167","buttercup.website.impressions","26534"
"1589990975","buttercup.website.impressions","25060"
"1589991668","buttercup.website.impressions","51741"
"1589991432","buttercup.website.impressions","54088"
"1589991248","buttercup.website.impressions","7064"
"1589990916","buttercup.website.impressions","21063"
"1589990969","buttercup.website.impressions","40353"
"1589990967","buttercup.website.impressions","33076"
"1589991691","buttercup.website.impressions","59223"
"1589991792","buttercup.website.impressions","39099"
"1589991620","buttercup.website.impressions","25437"
"1589991062","buttercup.website.impressions","55119"
"1589991489","buttercup.website.impressions","34165"
"1589990903","buttercup.website.impressions","19476"
"1589991441","buttercup.website.impressions","20910"
"1589991666","buttercup.website.impressions","57898"
"1589991327","buttercup.website.impressions","5456"
"1589991575","buttercup.website.impressions","7464"
"1589991687","buttercup.website.impressions","57741"
"1589991789","buttercup.website.impressions","31809"
"1589991097","buttercup.website.impressions","18895"
"1589991440","buttercup.website.impressions","12018"
"1589991055","buttercup.website.impressions","46359"
"1589991609","buttercup.website.impressions","21885"
"1589991669","buttercup.website.impressions","29832"
"1589991062","buttercup.website.impressions","39321"
"1589991410","buttercup.website.impressions","31419"
"1589990913","buttercup.website.impressions","27030"
"1589991198","buttercup.website.impressions","41053"
"1589991557","buttercup.website.impressions","17792"
"1589991024","buttercup.website.impressions","38806"
"1589991163","buttercup.website.impressions","19841"
"1589991613","buttercup.website.impressions","25433"
"1589991443","buttercup.website.impressions","41570"
"1589991187","buttercup.website.impressions","44796"
"1589991771","buttercup.website.impressions","58606"
"1589991078","buttercup.website.impressions","10654"
"1589991033","buttercup.website.impressions","28160"
"1589991203","buttercup.website.impressions","10912"
"1589991244","buttercup.website.impressions","30791"
"1589991075","buttercup.website.impressions","10393"
"1589991016","buttercup.website.impressions","25107"
"1589991720","buttercup.website.impressions","30453"
"1589991569","buttercup.website.impressions","24989"
"1589990992","buttercup.website.impressions","31507"
"1589991326","buttercup.website.impressions","55806"
"1589991856","buttercup.website.impressions","37287"
"1589991427","buttercup.website.impressions","22312"
"1589991505","buttercup.website.impressions","24022"
"1589991081","buttercup.website.impressions","33224"
"1589991560","buttercup.website.impressions","38552"
"1589991218","buttercup.website.impressions","16175"
"1589991781","buttercup.website.impressions","50194"
"1589991081","buttercup.website.impressions","13774"
"1589991589","buttercup.website.impressions","26690"
"1589991708","buttercup.website.impressions","31382"
"1589991616","buttercup.website.impressions","12183"
"1589991442","buttercup.website.impressions","15296"
"1589991764","buttercup.website.impressions","41138"
"1589990914","buttercup.website.impressions","40873"
"1589990935","buttercup.website.impressions","10965"
"1589991342","buttercup.website.impressions","13086"
"1589991036","buttercup.website.impressions","6587"
"1589991648","buttercup.website.impressions","41988"
"1589991160","buttercup.website.impressions","56790"
"1589991697","buttercup.website.impressions","33347"
"1589991200","buttercup.website.impressions","47215"
"1589991024","buttercup.website.impressions","29519"
"1589991736","buttercup.website.impressions","12233"
"1589991270","buttercup.website.impressions","14372"
"1589991331","buttercup.website.impressions","9061"
"1589991743","buttercup.website.impressions","9665"
"1589991738","buttercup.website.impressions","39260"
"1589991137","buttercup.website.impressions","22751"
"1589991560","buttercup.website.impressions","42696"
"1589990991","buttercup.website.impressions","5166"
"1589991607","buttercup.website.impressions","50309"
"1589991739","buttercup.website.impressions","40162"
"1589991246","buttercup.website.impressions","43169"
"1589991418","buttercup.website.impressions","48340"
"1589991707","buttercup.website.impressions","7085"
"1589991671","buttercup.website.impressions","47498"
"1589991527","buttercup.website.impressions","26109"
"1589991075","buttercup.website.impressions","27506"
"1589991380","buttercup.website.impressions","12863"
"1589990956","buttercup.website.impressions","31304"
"1589990979","buttercup.website.impressions","36466"
"1589991626","buttercup.website.impressions","35257"
"1589990936","buttercup.website.impressions","59670"
"1589991013","buttercup.website.impressions","55602"
"1589991073","buttercup.website.impressions","45661"
"1589991434","buttercup.website.impressions","47441"
"1589991512","buttercup.website.impressions","24313"
"1589991394","buttercup.website.impressions","23386"
"1589991517","buttercup.website.impressions","34903"
"1589991760","buttercup.website.impressions","51066"
"1589991899","buttercup.website.impressions","21009"
"1589991239","buttercup.website.impressions","37744"
"1589991352","buttercup.website.impressions","42160"
"1589990995","buttercup.website.impressions","49612"
"1589991720","buttercup.website.impressions","56318"
"1589990993","buttercup.website.impressions","31103"
"1589991554","buttercup.website.impressions","47852"
"1589991445","buttercup.website.impressions","48016"
"1589991512","buttercup.website.impressions","44487"
"1589990910","buttercup.website.impressions","55774"
"1589991771","buttercup.website.impressions","31373"
"1589991113","buttercup.website.impressions","38439"
"1589991832","buttercup.website.impressions","50042"
"1589991585","buttercup.website.impressions","26629"
"1589991463","buttercup.website.impressions","57586"
"1589991554","buttercup.website.impressions","58482"
"1589991288","buttercup.website.impressions","21817"
"1589991026","buttercup.website.impressions","34087"
"1589990985","buttercup.website.impressions","42739"
"1589991855","buttercup.website.impressions","57064"
"1589991887","buttercup.website.impressions","5908"
"1589991092","buttercup.website.impressions","48479"
"1589991252","buttercup.website.impressions","40014"
"1589991226","buttercup.website.impressions","39607"
"1589991372","buttercup.website.impressions","21580"
"1589991728","buttercup.website.impressions","48963"
"1589990940","buttercup.website.impressions","29423"
"1589991124","buttercup.website.impressions","42490"
"1589991735","buttercup.website.impressions","37491"
"1589991611","buttercup.website.impressions","47823"
"1589991234","buttercup.website.impressions","24756"
"1589991267","buttercup.website.impressions","23229"
"1589991810","buttercup.website.impressions","39890"
"1589991770","buttercup.website.impressions","19910"
"1589991032","buttercup.website.impressions","39768"
"1589991310","buttercup.website.impressions","42773"
"1589991230","buttercup.website.impressions","43410"
"1589991800","buttercup.website.impressions","35351"
"1589991857","buttercup.website.impressions","48707"
"1589990957","buttercup.website.impressions","10800"
"1589991154","buttercup.website.impressions","36729"
"1589990902","buttercup.website.impressions","35792"
"1589991220","buttercup.website.impressions","39056"
"1589991014","buttercup.website.impressions","38510"
"1589990965","buttercup.website.impressions","34372"
"1589990966","buttercup.website.impressions","15355"
"1589991185","buttercup.website.impressions","54660"
"1589991646","buttercup.website.impressions","53313"
"1589991673","buttercup.website.impressions","7404"
"1589991634","buttercup.website.impressions","9163"
"1589991868","buttercup.website.impressions","31820"
"1589991455","buttercup.website.impressions","32853"
"1589991894","buttercup.website.impressions","9515"
"1589991873","buttercup.website.impressions","19720"
"1589991722","buttercup.website.impressions","15647"
"1589991661","buttercup.website.impressions","41382"
"1589991763","buttercup.website.impressions","23854"
"1589990960","buttercup.website.impressions","6829"
"1589991569","buttercup.website.impressions","19248"
"1589991334","buttercup.website.impressions","31073"
"1589991245","buttercup.website.impressions","46903"
"1589991572","buttercup.website.impressions","55497"
"1589991394","buttercup.website.impressions","26355"
"1589991120","buttercup.website.impressions","35327"
"1589991818","buttercup.website.impressions","15881"
"1589991083","buttercup.website.impressions","9126"
"1589990981","buttercup.website.impressions","40361"
"1589991891","buttercup.website.impressions","7675"
"1589991032","buttercup.website.impressions","52047"
"1589991323","buttercup.website.impressions","21147"
"1589991065","buttercup.website.impressions","16894"
"1589991015","buttercup.website.impressions","7971"
"1589991287","buttercup.website.impressions","22639"
"1589991076","buttercup.website.impressions","9868"
"1589990906","buttercup.website.impressions","9239"
"1589991643","buttercup.website.impressions","43934"
"1589990934","buttercup.website.impressions","15876"
"1589991077","buttercup.website.impressions","52803"
"1589991323","buttercup.website.impressions","21752"
"1589991673","buttercup.website.impressions","37752"
"1589991385","buttercup.website.impressions","26362"
"1589991081","buttercup.website.impressions","13710"
"1589990974","buttercup.website.impressions","55372"
"1589991278","buttercup.website.impressions","18806"
"1589991411","buttercup.website.impressions","35768"
"1589991681","buttercup.website.impressions","58477"
"1589991071","buttercup.website.impressions","31108"
"1589991172","buttercup.website.impressions","19797"
"1589991514","buttercup.website.impressions","50631"
"1589991142","buttercup.website.impressions","12254"
"1589991248","buttercup.website.impressions","54277"
"1589991652","buttercup.website.impressions","6852"
"1589991748","buttercup.website.impressions","46909"
"1589991829","buttercup.website.impressions","22500"
"1589991359","buttercup.website.impressions","44428"
"1589990948","buttercup.website.impressions","25907"
"1589991712","buttercup.website.impressions","52796"
"1589991044","buttercup.website.impressions","16261"
"1589991791","buttercup.website.impressions","10567"
"1589991307","buttercup.website.impressions","25552"
"1589991756","buttercup.website.impressions","17449"
"1589991256","buttercup.website.impressions","25308"
"1589991402","buttercup.website.impressions","59172"
"1589991399","buttercup.website.impressions","11515"
"1589991503","buttercup.website.impressions","45639"
"1589991684","buttercup.website.impressions","14743"
"1589991004","buttercup.website.impressions","31628"
"1589991666","buttercup.website.impressions","56889"
"1589991245","buttercup.website.impressions","45944"
"1589991512","buttercup.website.impressions","43399"
"1589991289","buttercup.website.impressions","12631"
"1589991476","buttercup.website.impressions","41243"
"1589991525","buttercup.website.impressions","11340"
"1589991236","buttercup.website.impressions","40232"
"1589990927","buttercup.website.impressions","11378"
"1589991281","buttercup.website.impressions","13034"
"1589991320","buttercup.website.impressions","34716"
"1589991425","buttercup.website.impressions","57742"
"1589991831","buttercup.website.impressions","8145"
"1589991000","buttercup.website.impressions","52891"
"1589991348","buttercup.website.impressions","17282"
"1589991128","buttercup.website.impressions","6204"
"1589991322","buttercup.website.impressions","25210"
"1589991604","buttercup.website.impressions","29640"
"1589991598","buttercup.website.impressions","49927"
"1589991410","buttercup.website.impressions","13622"
"1589991251","buttercup.website.impressions","55046"
"1589991319","buttercup.website.impressions","44052"
"1589991174","buttercup.website.impressions","53087"
"1589990982","buttercup.website.impressions","36645"
"1589991428","buttercup.website.impressions","31923"
"1589991086","buttercup.website.impressions","24893"
"1589990952","buttercup.website.impressions","38013"
"1589991159","buttercup.website.impressions","19827"
"1589991223","buttercup.website.impressions","53750"
"1589991846","buttercup.website.impressions","51588"
"1589991011","buttercup.website.impressions","9194"
"1589991381","buttercup.website.impressions","57562"
"1589991735","buttercup.website.impressions","14361"
"1589991269","buttercup.website.impressions","30909"
"1589991847","buttercup.website.impressions","26961"
"1589990920","buttercup.website.impressions","10759"
"1589991014","buttercup.website.impressions","29776"
"1589991806","buttercup.website.impressions","22336"
"1589991414","buttercup.website.impressions","5379"
"1589991275","buttercup.website.impressions","9402"
"1589991070","buttercup.website.impressions","6845"
"1589991411","buttercup.website.impressions","33522"
"1589991825","buttercup.website.impressions","13563"
"1589991407","buttercup.website.impressions","54489"
"1589991093","buttercup.website.impressions","11488"
"1589991100","buttercup.website.impressions","56796"
"1589991643","buttercup.website.impressions","33746"
"1589991269","buttercup.website.impressions","52348"
"1589991808","buttercup.website.impressions","56094"
"1589991679","buttercup.website.impressions","41317"
"1589991463","buttercup.website.impressions","10582"
"1589990941","buttercup.website.impressions","10853"
"1589991258","buttercup.website.impressions","47220"
"1589990944","buttercup.website.impressions","31800"
"1589991451","buttercup.website.impressions","42669"
"1589991692","buttercup.website.impressions","18107"
"1589991897","buttercup.website.impressions","18780"
"1589990930","buttercup.website.impressions","18147"
"1589991459","buttercup.website.impressions","35276"
"1589991447","buttercup.website.impressions","37292"
"1589990928","buttercup.website.impressions","27199"
"1589991587","buttercup.website.impressions","14031"
"1589991116","buttercup.website.impressions","40999"
"1589991474","buttercup.website.impressions","57653"
"1589991661","buttercup.website.impressions","27172"
"1589991206","buttercup.website.impressions","28331"
"1589991698","buttercup.website.impressions","19057"
"1589991075","buttercup.website.impressions","38478"
"1589991747","buttercup.website.impressions","18411"
"1589991675","buttercup.website.impressions","29469"
"1589991450","buttercup.website.impressions","16290"
"1589991150","buttercup.website.impressions","43688"
"1589991370","buttercup.website.impressions","32798"
"1589991018","buttercup.website.impressions","43669"
"1589990959","buttercup.website.impressions","12215"
"1589991262","buttercup.website.impressions","31506"
"1589991857","buttercup.website.impressions","17910"
"1589991881","buttercup.website.impressions","7621"
"1589991030","buttercup.website.impressions","26722"
"1589991194","buttercup.website.impressions","37218"
"1589991739","buttercup.website.impressions","43392"
"1589991788","buttercup.website.impressions","46274"
"1589991505","buttercup.website.impressions","22940"
"1589991810","buttercup.website.impressions","52103"
"1589991487","buttercup.website.impressions","34077"
"1589991235","buttercup.website.impressions","8819"
"1589991122","buttercup.website.impressions","35712"
"1589991739","buttercup.website.impressions","13672"
"1589991741","buttercup.website.impressions","35881"
"1589991497","buttercup.website.impressions","48473"
"1589991260","buttercup.website.impressions","54581"
"1589991123","buttercup.website.impressions","43698"
"1589991076","buttercup.website.impressions","34254"
"1589991624","buttercup.website.impressions","15623"
"1589990921","buttercup.website.impressions","26106"
"1589991113","buttercup.website.impressions","56580"
"1589991470","buttercup.website.impressions","49301"
"1589991316","buttercup.website.impressions","27101"
"1589991726","buttercup.website.impressions","46188"
"1589991045","buttercup.website.impressions","31630"
"1589991712","buttercup.website.impressions","38919"
"1589991096","buttercup.website.impressions","56606"
"1589991021","buttercup.website.impressions","29107"
"1589991173","buttercup.website.impressions","43124"
"1589991542","buttercup.website.impressions","41338"
"1589990963","buttercup.website.impressions","41722"
"1589991565","buttercup.website.impressions","47862"
"1589991538","buttercup.website.impressions","14892"
"1589991270","buttercup.website.impressions","10167"
"1589991890","buttercup.website.impressions","34463"
"1589991492","buttercup.website.impressions","16035"
"1589991368","buttercup.website.impressions","46890"
"1589991432","buttercup.website.impressions","36240"
"1589990996","buttercup.website.impressions","36723"
"1589991899","buttercup.website.impressions","17909"
"1589991386","buttercup.website.impressions","40172"
"1589991196","buttercup.website.impressions","25740"
"1589991147","buttercup.website.impressions","24492"
"1589991860","buttercup.website.impressions","23221"
"1589991187","buttercup.website.impressions","36098"
"1589991623","buttercup.website.impressions","22595"
"1589991325","buttercup.website.impressions","40954"
"1589991247","buttercup.website.impressions","21377"
"1589991126","buttercup.website.impressions","15164"
"1589991863","buttercup.website.impressions","34332"
"1589991900","buttercup.website.impressions","53289"
"1589991504","buttercup.website.impressions","46165"
"1589990970","buttercup.website.impressions","39245"
"1589991519","buttercup.website.impressions","51571"
"1589991720","buttercup.website.impressions","36774"
"1589991096","buttercup.website.impressions","8444"
"1589991192","buttercup.website.impressions","57273"
"1589991028","buttercup.website.impressions","18840"
"1589991441","buttercup.website.impressions","41555"
"1589991020","buttercup.website.impressions","6497"
"1589991098","buttercup.website.impressions","8639"
"1589991705","buttercup.website.impressions","25712"
"1589991496","buttercup.website.impressions","56703"
"1589991275","buttercup.website.impressions","40552"
"1589991394","buttercup.website.impressions","28411"
"1589991900","buttercup.website.impressions","17847"
"1589991816","buttercup.website.impressions","26787"
"1589991739","buttercup.website.impressions","59129"
"1589991359","buttercup.website.impressions","11689"
"1589991267","buttercup.website.impressions","42578"
"1589991227","buttercup.website.impressions","22380"
"1589991720","buttercup.website.impressions","55102"
"1589991063","buttercup.website.impressions","13857"
"1589991183","buttercup.website.impressions","59812"
"1589991756","buttercup.website.impressions","29190"
"1589990951","buttercup.website.impressions","59554"
"1589991096","buttercup.website.impressions","28117"
"1589991065","buttercup.website.impressions","9837"
"1589991657","buttercup.website.impressions","5984"
"1589991461","buttercup.website.impressions","59153"
"1589991859","buttercup.website.impressions","52559"
"1589991222","buttercup.website.impressions","11482"
"1589991185","buttercup.website.impressions","50720"
"1589991167","buttercup.website.impressions","7141"
"1589991557","buttercup.website.impressions","52647"
"1589991410","buttercup.website.impressions","12588"
"1589991739","buttercup.website.impressions","59125"
"1589991692","buttercup.website.impressions","11570"
"1589991313","buttercup.website.impressions","16809"
"1589991244","buttercup.website.impressions","50122"
"1589991310","buttercup.website.impressions","21972"
"1589991657","buttercup.website.impressions","57787"
"1589991384","buttercup.website.impressions","36174"
"1589990976","buttercup.website.impressions","46637"
"1589990950","buttercup.website.impressions","46073"
"1589991760","buttercup.website.impressions","41312"
"1589991762","buttercup.website.impressions","31172"
"1589991484","buttercup.website.impressions","36664"
"1589991087","buttercup.website.impressions","17101"
"1589991819","buttercup.website.impressions","48335"
"1589991347","buttercup.website.impressions","48048"
"1589991658","buttercup.website.impressions","30291"
"1589991068","buttercup.website.impressions","53740"
"1589991879","buttercup.website.impressions","53302"
"1589991130","buttercup.website.impressions","15355"
"1589991692","buttercup.website.impressions","13027"
"1589991843","buttercup.website.impressions","54631"
"1589991895","buttercup.website.impressions","36522"
"1589991849","buttercup.website.impressions","26533"
"1589991530","buttercup.website.impressions","11730"
"1589991109","buttercup.website.impressions","19831"
"1589991647","buttercup.website.impressions","43866"
"1589991441","buttercup.website.impressions","12744"
"1589991300","buttercup.website.impressions","31525"
"1589991365","buttercup.website.impressions","26410"
"1589991691","buttercup.website.impressions","33526"
"1589991249","buttercup.website.impressions","53843"
"1589991849","buttercup.website.impressions","17963"
"1589991291","buttercup.website.impressions","5437"
"1589991589","buttercup.website.impressions","38180"
"1589991424","buttercup.website.impressions","23965"
"1589991338","buttercup.website.impressions","57450"
"1589990970","buttercup.website.impressions","32563"
"1589991307","buttercup.website.impressions","45737"
"1589991837","buttercup.website.impressions","44085"
"1589990974","buttercup.website.impressions","52081"
"1589991586","buttercup.website.impressions","19670"
"1589991429","buttercup.website.impressions","29487"
"1589991876","buttercup.website.impressions","6514"
"1589990955","buttercup.website.impressions","7835"
"1589991077","buttercup.website.impressions","38583"
"1589991571","buttercup.website.impressions","55631"
"1589991791","buttercup.website.impressions","14827"
"1589991137","buttercup.website.impressions","42137"
"1589991028","buttercup.website.impressions","17092"
"1589991610","buttercup.website.impressions","54532"
"1589991022","buttercup.website.impressions","52640"
"1589991797","buttercup.website.impressions","15772"
"1589991687","buttercup.website.impressions","24442"
"1589991605","buttercup.website.impressions","9743"
"1589991070","buttercup.website.impressions","25449"
"1589991397","buttercup.website.impressions","47297"
"1589991488","buttercup.website.impressions","57669"
"1589991685","buttercup.website.impressions","54358"
"1589991732","buttercup.website.impressions","10775"
"1589991492","buttercup.website.impressions","57103"
"1589991321","buttercup.website.impressions","36994"
"1589990958","buttercup.website.impressions","18849"
"1589991019","buttercup.website.impressions","53606"
"1589991881","buttercup.website.impressions","10350"
"1589990911","buttercup.website.impressions","18060"
"1589991063","buttercup.website.impressions","59171"
"1589991468","buttercup.website.impressions","26114"
"1589991246","buttercup.website.impressions","36953"
"1589991614","buttercup.website.impressions","57485"
"1589991386","buttercup.website.impressions","30860"
"1589991472","buttercup.website.impressions","11005"
"1589991861","buttercup.website.impressions","44735"
"1589991844","buttercup.website.impressions","17893"
"1589990992","buttercup.website.impressions","28579"
"1589991190","buttercup.website.impressions","40242"
"1589991542","buttercup.website.impressions","17814"
"1589991275","buttercup.website.impressions","54982"
"1589990997","buttercup.website.impressions","31690"
"1589991012","buttercup.website.impressions","47515"
"1589991629","buttercup.website.impressions","45974"
"1589991388","buttercup.website.impressions","49976"
"1589991601","buttercup.website.impressions","18631"
"1589991608","buttercup.website.impressions","22377"
"1589991468","buttercup.website.impressions","26080"
"1589991688","buttercup.website.impressions","46375"
"1589991665","buttercup.website.impressions","44500"
"1589991061","buttercup.website.impressions","42255"
"1589991892","buttercup.website.impressions","20809"
"1589991887","buttercup.website.impressions","33208"
"1589991511","buttercup.website.impressions","10981"
"1589991191","buttercup.website.impressions","5513"
"1589991831","buttercup.website.impressions","8823"
"1589991664","buttercup.website.impressions","28856"
"1589991678","buttercup.website.impressions","35109"
"1589991604","buttercup.website.impressions","45291"
"1589991797","buttercup.website.impressions","13876"
"1589991428","buttercup.website.impressions","17480"
"1589991802","buttercup.website.impressions","29288"
"1589991538","buttercup.website.impressions","24865"
"1589991104","buttercup.website.impressions","8849"
"1589991117","buttercup.website.impressions","26625"
"1589991413","buttercup.website.impressions","46664"
"1589991585","buttercup.website.impressions","41783"
"1589991869","buttercup.website.impressions","21046"
"1589991555","buttercup.website.impressions","43770"
"1589990981","buttercup.website.impressions","34488"
"1589991012","buttercup.website.impressions","35620"
"1589991891","buttercup.website.impressions","55804"
"1589991206","buttercup.website.impressions","45456"
"1589991389","buttercup.website.impressions","27592"
"1589991073","buttercup.website.impressions","9247"
"1589990931","buttercup.website.impressions","30423"
"1589991487","buttercup.website.impressions","33820"
"1589991148","buttercup.website.impressions","46722"
"1589991434","buttercup.website.impressions","55494"
"1589991602","buttercup.website.impressions","26336"
"1589991042","buttercup.website.impressions","37410"
"1589990917","buttercup.website.impressions","24795"
"1589991286","buttercup.website.impressions","38584"
"1589991834","buttercup.website.impressions","55787"
"1589991587","buttercup.website.impressions","13830"
"1589991744","buttercup.website.impressions","38475"
"1589991442","buttercup.website.impressions","22005"
"1589991018","buttercup.website.impressions","40566"
"1589991529","buttercup.website.impressions","52560"
"1589991359","buttercup.website.impressions","12374"
"1589991795","buttercup.website.impressions","36073"
"1589991381","buttercup.website.impressions","38048"
"1589991829","buttercup.website.impressions","31460"
"1589991133","buttercup.website.impressions","57571"
"1589990998","buttercup.website.impressions","8727"
"1589991562","buttercup.website.impressions","21228"
"1589991558","buttercup.website.impressions","45620"
"1589991089","buttercup.website.impressions","32547"
"1589991388","buttercup.website.impressions","40552"
"1589991460","buttercup.website.impressions","28727"
"1589991847","buttercup.website.impressions","21886"
"1589991675","buttercup.website.impressions","10422"
"1589991620","buttercup.website.impressions","45777"
"1589991488","buttercup.website.impressions","40808"
"1589991054","buttercup.website.impressions","31714"
"1589991880","buttercup.website.impressions","44712"
"1589991035","buttercup.website.impressions","21339"
"1589991023","buttercup.website.impressions","33721"
"1589991130","buttercup.website.impressions","26879"
"1589991384","buttercup.website.impressions","52303"
"1589991520","buttercup.website.impressions","16277"
"1589990929","buttercup.website.impressions","57819"
"1589991369","buttercup.website.impressions","54997"
"1589991578","buttercup.website.impressions","26836"
"1589991339","buttercup.website.impressions","27090"
"1589991350","buttercup.website.impressions","53447"
"1589991224","buttercup.website.impressions","49109"
"1589991154","buttercup.website.impressions","49265"
"1589991190","buttercup.website.impressions","21841"
"1589991659","buttercup.website.impressions","13980"
"1589990936","buttercup.website.impressions","26455"
"1589991576","buttercup.website.impressions","22258"
"1589991351","buttercup.website.impressions","56609"
"1589991758","buttercup.website.impressions","8554"
"1589991830","buttercup.website.impressions","32715"
"1589991593","buttercup.website.impressions","27625"
"1589991711","buttercup.website.impressions","41708"
"1589991691","buttercup.website.impressions","57530"
"1589991127","buttercup.website.impressions","36379"
"1589991120","buttercup.website.impressions","35369"
"1589991678","buttercup.website.impressions","17306"
"1589991586","buttercup.website.impressions","38504"
"1589991195","buttercup.website.impressions","49279"
"1589991505","buttercup.website.impressions","8563"
"1589991380","buttercup.website.impressions","56135"
"1589991429","buttercup.website.impressions","36666"
"1589991776","buttercup.website.impressions","40705"
"1589991580","buttercup.website.impressions","20983"
"1589991441","buttercup.website.impressions","10061"
"1589991387","buttercup.website.impressions","6976"
"1589991833","buttercup.website.impressions","32197"
"1589991294","buttercup.website.impressions","27363"
"1589991010","buttercup.website.impressions","54218"
"1589991197","buttercup.website.impressions","23130"
"1589991076","buttercup.website.impressions","40145"
"1589991632","buttercup.website.impressions","10237"
"1589991434","buttercup.website.impressions","22972"
"1589991599","buttercup.website.impressions","16557"
"1589991154","buttercup.website.impressions","43937"
"1589991218","buttercup.website.impressions","33845"
"1589990905","buttercup.website.impressions","26932"
"1589991337","buttercup.website.impressions","32505"
"1589991129","buttercup.website.impressions","30442"
"1589991435","buttercup.website.impressions","37672"
"1589991850","buttercup.website.impressions","49120"
"1589991780","buttercup.website.impressions","13255"
"1589990938","buttercup.website.impressions","31693"
"1589991381","buttercup.website.impressions","10719"
"1589991844","buttercup.website.impressions","7799"
"1589991768","buttercup.website.impressions","11145"
"1589991096","buttercup.website.impressions","18321"
"1589991083","buttercup.website.impressions","29075"
"1589991538","buttercup.website.impressions","59303"
"1589991493","buttercup.website.impressions","53845"
"1589991700","buttercup.website.impressions","48333"
"1589991122","buttercup.website.impressions","10275"
"1589991389","buttercup.website.impressions","51051"
"1589990923","buttercup.website.impressions","52238"
"1589991770","buttercup.website.impressions","18082"
"1589990988","buttercup.website.impressions","30726"
"1589990907","buttercup.website.impressions","17940"
"1589991057","buttercup.website.impressions","56912"
"1589991227","buttercup.website.impressions","52913"
"1589991499","buttercup.website.impressions","40047"
"1589991378","buttercup.website.impressions","13686"
"1589991191","buttercup.website.impressions","11951"
"1589990924","buttercup.website.impressions","39889"
"1589990920","buttercup.website.impressions","10843"
"1589991510","buttercup.website.impressions","15545"
"1589990926","buttercup.website.impressions","34110"
"1589991769","buttercup.website.impressions","26700"
"1589991243","buttercup.website.impressions","17550"
"1589991215","buttercup.website.impressions","51824"
"1589991206","buttercup.website.impressions","13326"
"1589991228","buttercup.website.impressions","50387"
"1589991841","buttercup.website.impressions","35931"
"1589991215","buttercup.website.impressions","9713"
"1589991875","buttercup.website.impressions","12193"
"1589991610","buttercup.website.impressions","35039"
"1589990986","buttercup.website.impressions","33397"
"1589991428","buttercup.website.impressions","39569"
"1589991722","buttercup.website.impressions","7977"
"1589991026","buttercup.website.impressions","7143"
"1589991083","buttercup.website.impressions","9954"
"1589991403","buttercup.website.impressions","50925"
"1589991367","buttercup.website.impressions","23246"
"1589991221","buttercup.website.impressions","55018"
"1589990981","buttercup.website.impressions","5459"
"1589991519","buttercup.website.impressions","5029"
"1589991146","buttercup.website.impressions","28018"
"1589991458","buttercup.website.impressions","45452"
"1589991300","buttercup.website.impressions","15411"
"1589991272","buttercup.website.impressions","52492"
"1589991791","buttercup.website.impressions","23289"
"1589991827","buttercup.website.impressions","22872"
"1589991809","buttercup.website.impressions","51586"
"1589991684","buttercup.website.impressions","24332"
"1589991072","buttercup.website.impressions","47639"
"1589990928","buttercup.website.impressions","53985"
"1589991433","buttercup.website.impressions","40706"
"1589991112","buttercup.website.impressions","19834"
"1589991129","buttercup.website.impressions","50079"
"1589991557","buttercup.website.impressions","58519"
"1589991044","buttercup.website.impressions","24281"
"1589990944","buttercup.website.impressions","7616"
"1589991358","buttercup.website.impressions","28850"
"1589991676","buttercup.website.impressions","14755"
"1589991828","buttercup.website.impressions","21158"
"1589991228","buttercup.website.impressions","28170"
"1589991573","buttercup.website.impressions","32260"
"1589991594","buttercup.website.impressions","49678"
"1589991408","buttercup.website.impressions","29029"
"1589991729","buttercup.website.impressions","6973"
"1589991328","buttercup.website.impressions","19462"
"1589991882","buttercup.website.impressions","45063"
"1589990959","buttercup.website.impressions","54267"
"1589991804","buttercup.website.impressions","24029"
"1589991629","buttercup.website.impressions","15674"
"1589991816","buttercup.website.impressions","31830"
"1589991804","buttercup.website.impressions","55414"
"1589991174","buttercup.website.impressions","30580"
"1589991792","buttercup.website.impressions","33663"
"1589991014","buttercup.website.impressions","11321"
"1589991427","buttercup.website.impressions","30935"
"1589991784","buttercup.website.impressions","22974"
"1589990946","buttercup.website.impressions","9614"
"1589990901","buttercup.website.impressions","14749"
"1589991702","buttercup.website.impressions","44602"
"1589991808","buttercup.website.impressions","54335"
"1589991388","buttercup.website.impressions","9801"
"1589991257","buttercup.website.impressions","55224"
"1589991051","buttercup.website.impressions","19695"
"1589991108","buttercup.website.impressions","8999"
"1589991853","buttercup.website.impressions","45122"
"1589991191","buttercup.website.impressions","39284"
"1589991429","buttercup.website.impressions","40816"
"1589991599","buttercup.website.impressions","9954"
"1589990977","buttercup.website.impressions","47706"
"1589991249","buttercup.website.impressions","7280"
"1589991018","buttercup.website.impressions","34345"
"1589991247","buttercup.website.impressions","8388"
"1589991425","buttercup.website.impressions","38238"
"1589990976","buttercup.website.impressions","36145"
"1589990992","buttercup.website.impressions","52562"
"1589991162","buttercup.website.impressions","34618"
"1589991653","buttercup.website.impressions","18307"
"1589991059","buttercup.website.impressions","45978"
"1589991575","buttercup.website.impressions","36215"
"1589991690","buttercup.website.impressions","52679"
"1589991673","buttercup.website.impressions","47226"
